,,lex_net,lex_net,lex_net,fb_sent,fb_sent,fb_sent,fb_sim,fb_sim,fb_sim
,,mean,std,count,mean,std,count,mean,std,count
doc_type,chair,,,,,,,,,
minutes,Powell,0.02326811230500864,0.4339164373026324,64,-0.007718258624663581,0.07412572995281316,64,-0.00608835165746764,0.005856279735804924,64
minutes,Warsh,0.5916666666666667,0.01178511301977575,2,0.11774201318621635,0.013825899600718254,2,0.00211608237441395,0.0026581291001808146,2
speech,Powell,-0.09805230649766267,0.5089301916200648,168,0.07043441596033514,0.11032118757041569,168,0.007658184348959642,0.012267415280885015,168
speech,Warsh,0.8212121212121213,0.1370018733994826,4,0.10679327137768263,0.055214861882842796,4,0.014418819453567249,0.007348283631443812,4
statement,Powell,0.2490896358543417,0.5733242212625432,68,0.08278164193582008,0.12276686147350677,68,0.008828897871460508,0.007456789476548491,68
statement,Warsh,1.0,0.0,2,0.4653705209493637,0.11521896819008087,2,0.03735012747347349,0.006984789103646007,2
